gnerations , DifferentNumberOfGenome , averageFitness , varianceFitness , FirstQuartileFitness , medianFitness , thirdQuartileFitness, averageMatch , variance Match ,FirstQuartileMatch , medianMatch , thirdMatch , alive 
1750,39,0.118491,0.000358014,0.104,0.117143,0.130286,0,0,0,0,0,9
1751,39,0.118462,0.000356122,0.103941,0.117076,0.130211,0,0,0,0,0,6
1752,39,0.11844,0.000355996,0.103881,0.117009,0.131849,0,0,0,0,0,8
1753,42,0.11841,0.000355944,0.103822,0.116942,0.131774,0,0,0,0,0,10
1754,37,0.118434,0.000356293,0.103763,0.116876,0.131699,0,0,0,0,0,9
1755,36,0.118405,0.000356092,0.103704,0.117379,0.131624,0,0,0,0,0,8
1756,40,0.118352,0.000355828,0.103645,0.117312,0.131549,0,0,0,0,0,13
1757,43,0.118315,0.000355973,0.103586,0.117245,0.131474,0,0,0,0,0,14
1758,45,0.118324,0.00035546,0.103527,0.117179,0.131399,0,0,0,0,0,16
1759,47,0.118355,0.000356497,0.103468,0.117112,0.131325,0,0,0,0,0,20
1760,43,0.118364,0.000357302,0.103977,0.117045,0.131818,0,0,0,0,0,23
1761,37,0.118357,0.000357042,0.10335,0.116979,0.131175,0,0,0,0,0,26
1762,33,0.118396,0.000358808,0.103859,0.118048,0.132236,0,0,0,0,0,24
1763,32,0.118397,0.000357512,0.103233,0.117981,0.131594,0,0,0,0,0,28
1764,31,0.118496,0.000357087,0.103741,0.117914,0.131519,0,0,0,0,0,30
1765,31,0.11867,0.000361008,0.104249,0.117847,0.132011,0,0,0,0,0,30
1766,28,0.118754,0.000362346,0.103624,0.11778,0.131937,0,0,0,0,0,26
1767,33,0.118747,0.000361251,0.103565,0.117714,0.131862,0,0,0,0,0,27
1768,33,0.118756,0.000361056,0.104072,0.117647,0.131787,0,0,0,0,0,26
1769,32,0.118832,0.000363237,0.105144,0.118146,0.132843,0,0,0,0,0,24
1770,30,0.118832,0.000361159,0.105085,0.118079,0.132768,0,0,0,0,0,22
1771,33,0.118841,0.000363158,0.105025,0.118012,0.132693,0,0,0,0,0,22
1772,34,0.118789,0.000362876,0.104966,0.117946,0.132619,0,0,0,0,0,24
1773,32,0.118804,0.000362435,0.103779,0.117315,0.131416,0,0,0,0,0,24
1774,33,0.118775,0.000361154,0.104924,0.117249,0.131342,0,0,0,0,0,25
1775,34,0.118843,0.000363246,0.103662,0.117183,0.131831,0,0,0,0,0,29
1776,34,0.118881,0.000360963,0.103604,0.117117,0.131757,0,0,0,0,0,30
1777,33,0.11898,0.000361713,0.103545,0.117614,0.132245,0,0,0,0,0,31
1778,35,0.119175,0.000358821,0.105174,0.118673,0.133858,0,0,0,0,0,31
1779,34,0.119236,0.00036057,0.103429,0.118044,0.133221,0,0,0,0,0,26
1780,31,0.119341,0.000362885,0.105056,0.119101,0.133708,0,0,0,0,0,27
1781,30,0.119364,0.00036114,0.103313,0.118473,0.133633,0,0,0,0,0,27
1782,31,0.119431,0.000362652,0.104938,0.118967,0.133558,0,0,0,0,0,25
1783,29,0.119484,0.000362917,0.103197,0.11834,0.133483,0,0,0,0,0,21
1784,30,0.119567,0.000360537,0.104821,0.118834,0.133408,0,0,0,0,0,17
1785,32,0.119604,0.000358689,0.104762,0.119888,0.133894,0,0,0,0,0,13
1786,31,0.119597,0.000358217,0.104703,0.119821,0.133819,0,0,0,0,0,12
1787,28,0.119612,0.000357943,0.105204,0.119754,0.133744,0,0,0,0,0,12
1788,30,0.119597,0.00035876,0.104586,0.118568,0.13311,0,0,0,0,0,14
1789,29,0.119575,0.000358206,0.104528,0.118502,0.133035,0,0,0,0,0,17
1790,25,0.119672,0.000359184,0.104469,0.118436,0.13352,0,0,0,0,0,15
1791,28,0.11971,0.000358448,0.104969,0.118928,0.133445,0,0,0,0,0,13
1792,30,0.119762,0.000359334,0.104911,0.120536,0.134487,0,0,0,0,0,12
1793,33,0.119762,0.000359841,0.104852,0.120468,0.133854,0,0,0,0,0,11
1794,36,0.119777,0.000359147,0.104794,0.120401,0.133779,0,0,0,0,0,13
1795,42,0.119807,0.000361428,0.104735,0.120334,0.133705,0,0,0,0,0,14
1796,44,0.11977,0.000361354,0.104677,0.120267,0.13363,0,0,0,0,0,13
1797,42,0.119755,0.000361335,0.104619,0.1202,0.133556,0,0,0,0,0,11
1798,43,0.119718,0.000360538,0.104561,0.120133,0.133482,0,0,0,0,0,8
1799,43,0.119674,0.00036044,0.104503,0.120067,0.133407,0,0,0,0,0,8
1800,44,0.119696,0.000363196,0.104444,0.12,0.133333,0,0,0,0,0,7
1801,43,0.119667,0.000362588,0.104386,0.119933,0.133259,0,0,0,0,0,8
1802,38,0.119652,0.000361976,0.104883,0.120422,0.13374,0,0,0,0,0,7
1803,40,0.11963,0.000359164,0.104271,0.1198,0.133111,0,0,0,0,0,11
1804,39,0.11963,0.000359337,0.104213,0.119734,0.133038,0,0,0,0,0,10
1805,40,0.119623,0.000358039,0.104709,0.119668,0.132964,0,0,0,0,0,9
1806,41,0.119594,0.000358679,0.104651,0.120155,0.133444,0,0,0,0,0,8
1807,43,0.119572,0.000358754,0.104593,0.120089,0.132817,0,0,0,0,0,10
1808,47,0.11955,0.000357382,0.104535,0.120022,0.132743,0,0,0,0,0,13
1809,44,0.119573,0.000356973,0.104478,0.119956,0.13267,0,0,0,0,0,11
1810,41,0.119565,0.000357222,0.105525,0.11989,0.132597,0,0,0,0,0,11
1811,43,0.119558,0.000356789,0.104362,0.119823,0.132523,0,0,0,0,0,10
1812,39,0.119581,0.000357393,0.105408,0.120309,0.133002,0,0,0,0,0,12
1813,39,0.119544,0.000357479,0.10535,0.120243,0.132929,0,0,0,0,0,8
1814,41,0.119544,0.000360532,0.10419,0.119625,0.132304,0,0,0,0,0,8
1815,42,0.119567,0.000360554,0.104132,0.12011,0.132231,0,0,0,0,0,11
1816,43,0.119559,0.000359862,0.104075,0.120044,0.132159,0,0,0,0,0,9
1817,40,0.11953,0.000358761,0.104568,0.119978,0.132086,0,0,0,0,0,7
1818,40,0.119465,0.000358366,0.10451,0.119912,0.132013,0,0,0,0,0,8
1819,44,0.119414,0.000358501,0.104453,0.119846,0.131941,0,0,0,0,0,13
1820,42,0.119436,0.000360969,0.104396,0.11978,0.131868,0,0,0,0,0,13
1821,40,0.119422,0.000360979,0.104338,0.119714,0.131796,0,0,0,0,0,10
1822,41,0.119415,0.000359746,0.104281,0.119649,0.131723,0,0,0,0,0,8
1823,41,0.119393,0.000360975,0.104224,0.119583,0.131651,0,0,0,0,0,8
1824,40,0.119349,0.000359606,0.104167,0.119518,0.131579,0,0,0,0,0,7
1825,38,0.119364,0.000361942,0.104658,0.119452,0.131507,0,0,0,0,0,5
1826,42,0.119365,0.000364229,0.1046,0.119387,0.131982,0,0,0,0,0,11
1827,42,0.119387,0.000362955,0.104543,0.119321,0.13191,0,0,0,0,0,10
1828,40,0.119387,0.000363427,0.10558,0.119256,0.132385,0,0,0,0,0,6
1829,42,0.119358,0.000363772,0.105522,0.119191,0.132313,0,0,0,0,0,7
1830,43,0.119293,0.000363375,0.105464,0.119126,0.13224,0,0,0,0,0,9
1831,44,0.119257,0.000362602,0.105407,0.119061,0.132168,0,0,0,0,0,11
1832,40,0.119279,0.000362752,0.105349,0.118996,0.132096,0,0,0,0,0,12
1833,38,0.119374,0.000361113,0.105292,0.118931,0.132024,0,0,0,0,0,11
1834,41,0.119368,0.000363066,0.105234,0.118866,0.131952,0,0,0,0,0,11
1835,46,0.119339,0.000364767,0.105177,0.118801,0.13188,0,0,0,0,0,12
1836,40,0.119354,0.000366062,0.10512,0.118736,0.131808,0,0,0,0,0,11
1837,44,0.119361,0.000367576,0.105063,0.118672,0.132281,0,0,0,0,0,14
1838,40,0.11942,0.000366071,0.105005,0.118607,0.133297,0,0,0,0,0,17
1839,36,0.119485,0.000364513,0.105492,0.118543,0.133225,0,0,0,0,0,11
1840,37,0.119428,0.000364588,0.105435,0.118478,0.133152,0,0,0,0,0,11
1841,38,0.119421,0.000364653,0.104834,0.118414,0.13308,0,0,0,0,0,13
1842,38,0.119399,0.00036497,0.10532,0.11835,0.133008,0,0,0,0,0,13
1843,32,0.119407,0.000365547,0.105263,0.118285,0.133478,0,0,0,0,0,14
1844,31,0.119364,0.000364792,0.105206,0.118221,0.133406,0,0,0,0,0,13
1845,34,0.119371,0.000366968,0.105149,0.118157,0.133333,0,0,0,0,0,12
1846,33,0.119408,0.000366573,0.105092,0.118093,0.133261,0,0,0,0,0,12
1847,34,0.119394,0.000366452,0.105035,0.118029,0.133189,0,0,0,0,0,11
1848,34,0.119423,0.000367723,0.104978,0.118506,0.133117,0,0,0,0,0,10
1849,36,0.119409,0.000365417,0.104922,0.118442,0.133045,0,0,0,0,0,13
1850,36,0.119416,0.000362431,0.104865,0.118378,0.132973,0,0,0,0,0,12
1851,33,0.119402,0.000359975,0.104808,0.118314,0.132901,0,0,0,0,0,7
1852,32,0.119374,0.000358189,0.104752,0.118251,0.132829,0,0,0,0,0,5
1853,36,0.119345,0.000356707,0.104695,0.118187,0.132758,0,0,0,0,0,7
1854,38,0.119281,0.000356322,0.104639,0.118123,0.132686,0,0,0,0,0,8
1855,39,0.119296,0.000356187,0.104582,0.118059,0.132615,0,0,0,0,0,7
1856,36,0.119246,0.000356619,0.104526,0.117996,0.132543,0,0,0,0,0,9
1857,36,0.119246,0.000356011,0.10447,0.117932,0.13301,0,0,0,0,0,8
1858,41,0.119196,0.000355559,0.104413,0.117869,0.132939,0,0,0,0,0,9
1859,41,0.119197,0.000357907,0.104357,0.117805,0.132867,0,0,0,0,0,10
1860,42,0.119197,0.000358799,0.104301,0.117742,0.132796,0,0,0,0,0,10
1861,45,0.119147,0.000358402,0.104245,0.117679,0.132724,0,0,0,0,0,12
1862,47,0.119177,0.000360624,0.104189,0.117615,0.132653,0,0,0,0,0,9
1863,44,0.119163,0.000360097,0.104133,0.117552,0.132582,0,0,0,0,0,5
1864,47,0.119099,0.000359711,0.104077,0.117489,0.132511,0,0,0,0,0,8
1865,41,0.119113,0.000357935,0.104021,0.117962,0.13244,0,0,0,0,0,10
1866,34,0.119171,0.000355576,0.105038,0.117899,0.133976,0,0,0,0,0,5
1867,37,0.119114,0.000355288,0.10391,0.117836,0.132298,0,0,0,0,0,7
1868,38,0.119079,0.000354666,0.103854,0.117773,0.132227,0,0,0,0,0,8
1869,39,0.11908,0.000353668,0.103799,0.11771,0.132156,0,0,0,0,0,10
1870,36,0.119066,0.000356052,0.103743,0.117647,0.132086,0,0,0,0,0,12
1871,39,0.119031,0.00035607,0.103688,0.117584,0.132015,0,0,0,0,0,10
1872,44,0.119031,0.000358571,0.103632,0.117521,0.131944,0,0,0,0,0,13
1873,43,0.119132,0.000359647,0.103577,0.117459,0.131874,0,0,0,0,0,15
1874,44,0.11916,0.000361045,0.103522,0.117396,0.131804,0,0,0,0,0,12
1875,41,0.119225,0.000356491,0.104533,0.117333,0.133333,0,0,0,0,0,13
1876,44,0.11919,0.000355813,0.104478,0.117271,0.133262,0,0,0,0,0,13
1877,43,0.119233,0.000355411,0.104422,0.117208,0.131593,0,0,0,0,0,11
1878,39,0.119226,0.000355586,0.104366,0.117146,0.131523,0,0,0,0,0,11
1879,34,0.119234,0.000355557,0.104311,0.117084,0.131453,0,0,0,0,0,8
1880,37,0.11917,0.000355179,0.104255,0.117021,0.131383,0,0,0,0,0,11
1881,39,0.119114,0.000354722,0.1042,0.116959,0.131313,0,0,0,0,0,17
1882,39,0.119122,0.000355601,0.104145,0.11796,0.132837,0,0,0,0,0,17
1883,40,0.119101,0.00035577,0.104089,0.117897,0.132767,0,0,0,0,0,21
1884,39,0.119151,0.000358653,0.104034,0.117834,0.132696,0,0,0,0,0,22
1885,39,0.119179,0.000359737,0.103979,0.118302,0.133156,0,0,0,0,0,21
1886,38,0.119145,0.000358788,0.103924,0.117709,0.132556,0,0,0,0,0,23
1887,34,0.119138,0.000358857,0.103869,0.117647,0.132485,0,0,0,0,0,21
1888,34,0.119145,0.00035767,0.104343,0.118114,0.132945,0,0,0,0,0,21
1889,34,0.11916,0.000359648,0.104288,0.118581,0.132875,0,0,0,0,0,20
1890,30,0.119168,0.000358404,0.103704,0.11746,0.132275,0,0,0,0,0,14
1891,34,0.119112,0.000358094,0.104178,0.118456,0.132734,0,0,0,0,0,13
1892,35,0.119077,0.000358192,0.104123,0.118393,0.132664,0,0,0,0,0,16
1893,30,0.119105,0.000355846,0.103539,0.117802,0.132066,0,0,0,0,0,14
1894,30,0.119078,0.000355054,0.104013,0.118268,0.132524,0,0,0,0,0,15
1895,28,0.119071,0.000355201,0.10343,0.118206,0.131926,0,0,0,0,0,13
1896,33,0.119058,0.00035547,0.103903,0.118143,0.132384,0,0,0,0,0,17
1897,33,0.119044,0.000355222,0.103848,0.118081,0.132841,0,0,0,0,0,19
1898,34,0.119038,0.000354603,0.103267,0.118019,0.132244,0,0,0,0,0,18
1899,36,0.119045,0.000355168,0.103739,0.117957,0.132701,0,0,0,0,0,20
1900,36,0.119039,0.000355674,0.103158,0.117895,0.132105,0,0,0,0,0,24
1901,34,0.11913,0.000357395,0.103104,0.117833,0.132036,0,0,0,0,0,25
1902,32,0.119222,0.000358748,0.103575,0.117771,0.131966,0,0,0,0,0,25
1903,36,0.119243,0.000358938,0.104046,0.117709,0.133473,0,0,0,0,0,26
1904,29,0.119328,0.000363432,0.103992,0.117647,0.133929,0,0,0,0,0,24
1905,30,0.119384,0.000363677,0.103937,0.117585,0.133858,0,0,0,0,0,29
1906,24,0.119461,0.000366604,0.103882,0.117524,0.134313,0,0,0,0,0,26
1907,28,0.119469,0.000366289,0.103828,0.117462,0.133193,0,0,0,0,0,28
1908,29,0.119511,0.000366444,0.103774,0.1174,0.133124,0,0,0,0,0,29
1909,31,0.119616,0.000364718,0.103719,0.117339,0.134102,0,0,0,0,0,31
1910,30,0.119818,0.000362868,0.104188,0.117801,0.134031,0,0,0,0,0,27
1911,31,0.11986,0.000362168,0.104134,0.118263,0.133961,0,0,0,0,0,23
1912,31,0.119965,0.000361957,0.104079,0.118724,0.133891,0,0,0,0,0,22
1913,30,0.120035,0.000361535,0.103502,0.118139,0.133298,0,0,0,0,0,21
1914,27,0.120125,0.000361062,0.103448,0.1186,0.133229,0,0,0,0,0,21
1915,24,0.120202,0.000362677,0.103916,0.121149,0.133681,0,0,0,0,0,13
1916,26,0.120264,0.000362404,0.103862,0.121086,0.134134,0,0,0,0,0,14
1917,30,0.120243,0.000361686,0.103286,0.118414,0.133542,0,0,0,0,0,12
1918,31,0.120243,0.00036237,0.103754,0.120959,0.134515,0,0,0,0,0,14
1919,29,0.120201,0.000362373,0.1037,0.118291,0.133924,0,0,0,0,0,5
1920,33,0.120174,0.000360897,0.103646,0.118229,0.133854,0,0,0,0,0,9
1921,34,0.12016,0.000360239,0.104112,0.12077,0.134305,0,0,0,0,0,13
1922,37,0.120146,0.000359817,0.104058,0.118106,0.133715,0,0,0,0,0,13
1923,36,0.120125,0.000360014,0.104004,0.118045,0.133645,0,0,0,0,0,14
1924,40,0.120111,0.000358784,0.10499,0.120582,0.134096,0,0,0,0,0,15
1925,44,0.12018,0.000359565,0.104935,0.117922,0.133506,0,0,0,0,0,19
1926,42,0.120242,0.000361892,0.104881,0.117861,0.133437,0,0,0,0,0,16
1927,35,0.120277,0.00036213,0.105345,0.120913,0.133887,0,0,0,0,0,17
1928,32,0.120242,0.000361825,0.105809,0.120851,0.133817,0,0,0,0,0,10
1929,42,0.120194,0.000361201,0.106273,0.120788,0.133748,0,0,0,0,0,18
1930,36,0.120193,0.000361874,0.106218,0.120725,0.134715,0,0,0,0,0,9
1931,35,0.120173,0.000360476,0.105127,0.117556,0.134127,0,0,0,0,0,7
1932,35,0.120145,0.000361818,0.105072,0.117495,0.134058,0,0,0,0,0,8
1933,35,0.120138,0.000362198,0.105018,0.117434,0.133989,0,0,0,0,0,4
1934,37,0.120097,0.00036031,0.104964,0.117373,0.133919,0,0,0,0,0,7
1935,36,0.12009,0.00036066,0.10491,0.117313,0.13385,0,0,0,0,0,9
1936,39,0.12011,0.000360762,0.104855,0.118285,0.133781,0,0,0,0,0,10
1937,38,0.120138,0.000358445,0.104801,0.119257,0.133712,0,0,0,0,0,9
1938,43,0.120131,0.000358259,0.104747,0.119195,0.133643,0,0,0,0,0,10
1939,36,0.120131,0.000357582,0.104693,0.119134,0.133574,0,0,0,0,0,5
1940,42,0.120082,0.000356846,0.104639,0.119072,0.133505,0,0,0,0,0,12
1941,37,0.120082,0.000358505,0.106646,0.120041,0.133952,0,0,0,0,0,11
1942,36,0.120062,0.000358824,0.104531,0.11895,0.133883,0,0,0,0,0,7
1943,36,0.120034,0.000359934,0.104478,0.118888,0.133814,0,0,0,0,0,10
1944,35,0.120048,0.000361697,0.106481,0.119856,0.134259,0,0,0,0,0,8
1945,36,0.120021,0.000360285,0.106427,0.119794,0.13419,0,0,0,0,0,8
1946,38,0.119966,0.000359676,0.105858,0.118705,0.133607,0,0,0,0,0,10
1947,40,0.119945,0.000359539,0.105804,0.118644,0.133539,0,0,0,0,0,11
1948,42,0.119938,0.000361442,0.105749,0.118583,0.13347,0,0,0,0,0,11
1949,44,0.119925,0.000361083,0.105695,0.118522,0.133402,0,0,0,0,0,11
1950,40,0.119918,0.000361103,0.106154,0.121026,0.133846,0,0,0,0,0,7
1951,43,0.119884,0.000360786,0.105587,0.119426,0.133265,0,0,0,0,0,10
1952,42,0.11987,0.00035966,0.105533,0.119365,0.133197,0,0,0,0,0,10
1953,41,0.119829,0.000359078,0.105479,0.119304,0.133129,0,0,0,0,0,11
1954,40,0.119802,0.000359439,0.105425,0.119243,0.13306,0,0,0,0,0,9
1955,38,0.119816,0.000359857,0.105371,0.119182,0.132992,0,0,0,0,0,9
1956,37,0.119782,0.000360011,0.105317,0.119121,0.132924,0,0,0,0,0,8
1957,38,0.119748,0.000361556,0.105263,0.11906,0.132856,0,0,0,0,0,9
1958,40,0.119728,0.000359077,0.105209,0.118999,0.132789,0,0,0,0,0,14
1959,39,0.119748,0.000359767,0.105666,0.118938,0.132721,0,0,0,0,0,15
1960,39,0.11985,0.000362788,0.105612,0.118878,0.132653,0,0,0,0,0,14
1961,39,0.119823,0.000363713,0.105558,0.118817,0.132585,0,0,0,0,0,9
1962,43,0.119783,0.000364094,0.105505,0.118756,0.132518,0,0,0,0,0,14
1963,39,0.119783,0.000362912,0.10647,0.120224,0.13296,0,0,0,0,0,9
1964,41,0.119735,0.000362022,0.105397,0.118635,0.132383,0,0,0,0,0,11
1965,41,0.119701,0.000363514,0.105344,0.118575,0.132824,0,0,0,0,0,9
1966,39,0.119681,0.000365265,0.10529,0.118515,0.132757,0,0,0,0,0,9
1967,34,0.119736,0.00036476,0.106253,0.11998,0.132689,0,0,0,0,0,7
1968,35,0.119715,0.00036281,0.105183,0.119919,0.132622,0,0,0,0,0,10
1969,40,0.119661,0.000362077,0.10513,0.119858,0.132555,0,0,0,0,0,11
1970,42,0.119682,0.000360182,0.105076,0.119797,0.132487,0,0,0,0,0,15
1971,38,0.119696,0.000357319,0.105023,0.119736,0.13242,0,0,0,0,0,11
1972,37,0.119655,0.000357229,0.10497,0.119675,0.132353,0,0,0,0,0,7
1973,44,0.119595,0.000356867,0.104916,0.119615,0.132286,0,0,0,0,0,14
1974,36,0.119574,0.000354952,0.104863,0.119554,0.132219,0,0,0,0,0,12
1975,37,0.119548,0.000354258,0.10481,0.119494,0.132152,0,0,0,0,0,13
1976,34,0.119541,0.000353734,0.104757,0.119433,0.132085,0,0,0,0,0,15
1977,34,0.119541,0.000355232,0.106727,0.119879,0.132524,0,0,0,0,0,17
1978,27,0.119569,0.00035503,0.104651,0.119312,0.132457,0,0,0,0,0,10
1979,29,0.119542,0.000356168,0.10662,0.119757,0.132895,0,0,0,0,0,11
1980,34,0.119515,0.00035675,0.104545,0.119192,0.132323,0,0,0,0,0,10
1981,41,0.119522,0.000356016,0.104493,0.119132,0.132256,0,0,0,0,0,16
1982,39,0.119509,0.000354868,0.10444,0.119072,0.13219,0,0,0,0,0,11
1983,36,0.119502,0.000355477,0.104387,0.119012,0.132123,0,0,0,0,0,5
1984,42,0.119456,0.000355295,0.104335,0.118952,0.132056,0,0,0,0,0,12
1985,41,0.119442,0.000353585,0.106297,0.119395,0.132494,0,0,0,0,0,12
1986,38,0.119463,0.00035452,0.10423,0.118832,0.132427,0,0,0,0,0,10
1987,36,0.119483,0.000355521,0.10619,0.119275,0.132864,0,0,0,0,0,8
1988,37,0.119443,0.000356453,0.104125,0.118712,0.132797,0,0,0,0,0,8
1989,34,0.11941,0.000356898,0.104072,0.118653,0.13273,0,0,0,0,0,6
1990,36,0.119417,0.000357214,0.10402,0.118593,0.132663,0,0,0,0,0,7
1991,40,0.119417,0.000355249,0.103968,0.118533,0.132597,0,0,0,0,0,9
1992,42,0.119404,0.00035393,0.103916,0.118474,0.13253,0,0,0,0,0,14
1993,38,0.119451,0.000350458,0.104867,0.118414,0.132464,0,0,0,0,0,13
1994,32,0.119452,0.000348922,0.105817,0.120361,0.132397,0,0,0,0,0,8
1995,35,0.119439,0.000347546,0.105764,0.120301,0.132331,0,0,0,0,0,9
1996,37,0.119426,0.0003475,0.104709,0.118236,0.132265,0,0,0,0,0,6
1997,35,0.119392,0.000346446,0.105658,0.12018,0.132198,0,0,0,0,0,7
1998,41,0.119426,0.000349177,0.104605,0.118118,0.132132,0,0,0,0,0,8
1999,43,0.119393,0.000349111,0.104552,0.118059,0.132066,0,0,0,0,0,12
2000,35,0.11942,0.00034976,0.1055,0.12,0.132,0,0,0,0,0,13
2001,36,0.11944,0.000350856,0.105447,0.11994,0.131934,0,0,0,0,0,12
2002,38,0.119441,0.000349347,0.104396,0.117882,0.131868,0,0,0,0,0,12
2003,43,0.119474,0.000346293,0.104343,0.118822,0.131802,0,0,0,0,0,14
2004,40,0.119474,0.000344276,0.104291,0.118762,0.131737,0,0,0,0,0,13
2005,33,0.119468,0.000342554,0.105237,0.118703,0.131671,0,0,0,0,0,7
2006,39,0.119448,0.00034164,0.105184,0.118644,0.131605,0,0,0,0,0,11
2007,34,0.119455,0.000341049,0.105132,0.119581,0.132038,0,0,0,0,0,9
2008,37,0.119436,0.00033925,0.10508,0.119024,0.131474,0,0,0,0,0,10
2009,36,0.119383,0.000339286,0.105027,0.119462,0.131409,0,0,0,0,0,6
2010,37,0.119376,0.00033671,0.104975,0.118905,0.131343,0,0,0,0,0,5
2011,38,0.119324,0.000336162,0.104923,0.118846,0.131278,0,0,0,0,0,8
2012,39,0.119264,0.000335828,0.104871,0.118787,0.131213,0,0,0,0,0,9
2013,36,0.119212,0.000335221,0.104819,0.118728,0.131148,0,0,0,0,0,9
2014,39,0.119172,0.000334504,0.104767,0.118669,0.131082,0,0,0,0,0,8
2015,44,0.11912,0.000334044,0.104715,0.11861,0.131017,0,0,0,0,0,13
2016,37,0.11914,0.000336027,0.104663,0.118552,0.130952,0,0,0,0,0,9
2017,42,0.119167,0.000331806,0.104611,0.118493,0.130887,0,0,0,0,0,10
2018,41,0.119181,0.000329786,0.104559,0.11893,0.130823,0,0,0,0,0,6
2019,45,0.119122,0.00032946,0.104507,0.118871,0.130758,0,0,0,0,0,8
2020,41,0.119096,0.000330563,0.10495,0.118812,0.131188,0,0,0,0,0,6
2021,36,0.119096,0.00033141,0.104404,0.118753,0.130628,0,0,0,0,0,5
2022,40,0.119044,0.000331407,0.104352,0.118694,0.130564,0,0,0,0,0,6
2023,44,0.119018,0.000330883,0.104301,0.118636,0.131488,0,0,0,0,0,7
2024,46,0.118959,0.000330556,0.104249,0.118577,0.131423,0,0,0,0,0,8
2025,43,0.118953,0.000331065,0.104198,0.118519,0.131358,0,0,0,0,0,6
2026,44,0.118894,0.000330738,0.104146,0.11846,0.131293,0,0,0,0,0,9
2027,42,0.118862,0.000330726,0.104095,0.118402,0.131228,0,0,0,0,0,7
2028,45,0.118856,0.000331814,0.104043,0.118343,0.131164,0,0,0,0,0,10
2029,43,0.11885,0.000331767,0.103992,0.118285,0.131592,0,0,0,0,0,9
2030,45,0.118831,0.000330624,0.104926,0.118227,0.131527,0,0,0,0,0,12
2031,39,0.118831,0.000331811,0.104874,0.118168,0.131462,0,0,0,0,0,12
2032,38,0.118845,0.00033149,0.104823,0.11811,0.131398,0,0,0,0,0,10
2033,41,0.118833,0.000332982,0.104771,0.118052,0.131333,0,0,0,0,0,10
2034,41,0.11882,0.000333815,0.10472,0.117994,0.131268,0,0,0,0,0,10
2035,45,0.118808,0.000334752,0.104668,0.117936,0.131204,0,0,0,0,0,15
2036,42,0.118788,0.000335376,0.104617,0.117878,0.131139,0,0,0,0,0,12
2037,45,0.11875,0.000334904,0.105056,0.118311,0.131075,0,0,0,0,0,15
2038,41,0.118737,0.000334742,0.105005,0.120216,0.131011,0,0,0,0,0,16
2039,37,0.11879,0.000331321,0.105444,0.120157,0.131437,0,0,0,0,0,17
2040,36,0.118778,0.00033036,0.104412,0.117647,0.130882,0,0,0,0,0,20
2041,34,0.118791,0.000327593,0.104361,0.117589,0.130818,0,0,0,0,0,19
2042,33,0.118746,0.000327477,0.10431,0.117532,0.130754,0,0,0,0,0,17
2043,33,0.118773,0.000329643,0.104258,0.117474,0.13069,0,0,0,0,0,18
2044,32,0.118806,0.00033039,0.104207,0.117417,0.130626,0,0,0,0,0,19
2045,27,0.118879,0.000331511,0.104645,0.117359,0.130562,0,0,0,0,0,14
2046,32,0.11886,0.000332042,0.105572,0.119746,0.131965,0,0,0,0,0,19
2047,34,0.118899,0.000330471,0.104543,0.117245,0.131412,0,0,0,0,0,20
2048,32,0.118945,0.000329336,0.104492,0.117188,0.131348,0,0,0,0,0,22
2049,31,0.118952,0.000329302,0.105417,0.119571,0.131772,0,0,0,0,0,21
2050,31,0.118959,0.000330516,0.10439,0.117073,0.131707,0,0,0,0,0,18
2051,29,0.118999,0.000329256,0.105314,0.120429,0.132131,0,0,0,0,0,20
2052,34,0.119064,0.000327889,0.104288,0.117446,0.131579,0,0,0,0,0,24
2053,31,0.119123,0.000326507,0.104238,0.117876,0.131515,0,0,0,0,0,18
2054,33,0.11915,0.000326892,0.104187,0.118306,0.131938,0,0,0,0,0,20
2055,37,0.119157,0.000326207,0.106083,0.120195,0.13236,0,0,0,0,0,20
2056,36,0.119183,0.000325115,0.106031,0.120136,0.132296,0,0,0,0,0,19
2057,38,0.119216,0.000324075,0.10598,0.120078,0.132231,0,0,0,0,0,18
2058,39,0.11919,0.000324051,0.10447,0.119534,0.131681,0,0,0,0,0,18
2059,42,0.119236,0.000323816,0.105877,0.119961,0.132103,0,0,0,0,0,19
2060,39,0.119262,0.000322589,0.104369,0.119903,0.131553,0,0,0,0,0,17
2061,39,0.119282,0.000324196,0.105774,0.120815,0.131975,0,0,0,0,0,15
2062,32,0.119334,0.000323595,0.105723,0.120757,0.131911,0,0,0,0,0,18
2063,38,0.119347,0.000322122,0.104217,0.119729,0.131362,0,0,0,0,0,22
2064,35,0.11938,0.00032132,0.10562,0.121124,0.131783,0,0,0,0,0,18
2065,39,0.119361,0.000321749,0.105569,0.120581,0.131235,0,0,0,0,0,22
2066,36,0.119419,0.000321676,0.105518,0.121007,0.133107,0,0,0,0,0,17
2067,38,0.11949,0.000321333,0.104983,0.120948,0.131108,0,0,0,0,0,17
2068,36,0.119478,0.000320943,0.105899,0.12089,0.132979,0,0,0,0,0,15
2069,32,0.11951,0.000317372,0.105365,0.120831,0.130981,0,0,0,0,0,15
2070,36,0.119581,0.000317365,0.105797,0.120773,0.13285,0,0,0,0,0,16
2071,31,0.119614,0.000315903,0.105263,0.120715,0.130855,0,0,0,0,0,14
2072,30,0.11962,0.000315021,0.105695,0.120656,0.130792,0,0,0,0,0,10
